area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Scorpaeniformes","Scorpionfishes, flatheads","Medium demersals (30 - 89 cm)","Scorpionfishes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0000999000,0.03772879864562225
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Scorpaeniformes","Scorpionfishes, flatheads","Medium demersals (30 - 89 cm)","Scorpionfishes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000000500,9.413082178868397e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Scorpaeniformes","Scorpionfishes, flatheads","Medium demersals (30 - 89 cm)","Scorpionfishes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000000500,9.413082178868397e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Perciformes","Perch-likes","Medium demersals (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0009990000,2.7546437483976436
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Perciformes","Perch-likes","Medium demersals (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000005000,4.078190650720396e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Perciformes","Perch-likes","Medium demersals (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000005000,4.078190650720396e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0310689000,13.71957691453556
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000155500,1.4159299573577632e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000155500,1.4159299573577632e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,0.0020979000,0.9264022996953265
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,hand lines,Fishmeal and fish oil,0.0000010500,9.560941834248554e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,hand lines,Other,0.0000010500,9.560941834248554e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Myctophidae","Lanternfishes","Small pelagics (<30 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0323676000,0.01721527772975993
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Myctophidae","Lanternfishes","Small pelagics (<30 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000162000,4.312439999999983e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Myctophidae","Lanternfishes","Small pelagics (<30 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000162000,4.312439999999983e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Moridae","Codlings, moras","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,0.0007992000,0.01244264049986542
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Moridae","Codlings, moras","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,hand lines,Fishmeal and fish oil,0.0000004000,3.1151296960125044e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Moridae","Codlings, moras","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,hand lines,Other,0.0000004000,3.1151296960125044e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Macrouridae","Grenadiers, rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0020979000,4.401184410000002e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Macrouridae","Grenadiers, rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000010500,1.1025000000000002e-12
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Macrouridae","Grenadiers, rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000010500,1.1025000000000002e-12
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Gempylidae","Snake mackerels","Large benthopelagics (>=90 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0038961000,1.517959521e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Gempylidae","Snake mackerels","Large benthopelagics (>=90 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000019500,3.8025000000000004e-12
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Gempylidae","Snake mackerels","Large benthopelagics (>=90 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000019500,3.8025000000000004e-12
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Lithodidae","Stone/king crabs","Lobsters, crabs","Crustaceans","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,0.0034965000,2.35255008276225e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Lithodidae","Stone/king crabs","Lobsters, crabs","Crustaceans","Australia",Industrial,Landings,Reported,hand lines,Fishmeal and fish oil,0.0000017500,5.8931556249999986e-12
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Lithodidae","Stone/king crabs","Lobsters, crabs","Crustaceans","Australia",Industrial,Landings,Reported,hand lines,Other,0.0000017500,5.8931556249999986e-12
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,3.7365597000,1408.8400927863474
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0018701500,0.00035291550128365286
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0018701500,0.00035291550128365286
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,352.7568900000,133004.1775161851
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,hand lines,Fishmeal and fish oil,0.1765550000,0.03331764635410814
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,hand lines,Other,0.1765550000,0.03331764635410814
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Etmopterus","Lanternsharks","Small to medium sharks (<90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,0.0614385000,0.0037746892822499993
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Etmopterus","Lanternsharks","Small to medium sharks (<90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,hand lines,Fishmeal and fish oil,0.0000307500,9.455625e-10
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Etmopterus","Lanternsharks","Small to medium sharks (<90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,hand lines,Other,0.0000307500,9.455625e-10
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0699300000,0.02179043416973774
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000350000,4.582644230769254e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000350000,4.582644230769254e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Dissostichus eleginoides","Patagonian toothfish","Large bathydemersals (>=90 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,52.7871600000,188343.18836150152
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2018,"Dissostichus eleginoides","Patagonian toothfish","Large bathydemersals (>=90 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0264200000,0.04718011013052636
